claim_id,claim,label,personality,url,year,tags,axis,party,period
97d8ef8c,"Says President Trump ""has ended up attracting larger numbers of people coming to the United States presenting themselves for asylum status at our border than we’ve ever seen.""",half-true,Richard Durbin,https://www.politifact.com/factchecks/2019/jul/28/richard-durbin/has-trump-encouraged-unprecedented-number-migrants/,2019,Immigration; Corrections and Updates; Illinois,social,Democrat,18_22
854b691a,“60% of counties in this country are refusing to implement the nation's gun laws.”,half-true,Chris Murphy,https://www.politifact.com/factchecks/2022/dec/02/chris-murphy/chris-murphy-said-most-counties-refuse-to-enforce/,2022,Congress; National; Colorado; Guns; Virginia,social,Democrat,18_22
562c9c48,"""Since 1973, the income of the bottom 90 percent, so pretty much all of us, didn’t budge, or even retreated a little bit.""",half-true,Pete Buttigieg,https://www.politifact.com/factchecks/2019/apr/05/pete-buttigieg/has-income-stalled-bottom-90-1970s-pete-buttigieg-/,2019,Economy; Income; National,economic,Democrat,18_22
2e0cd67a,"Says President Donald Trump has been ""taking money Congress authorized to protect people facing disaster in order to indefinitely detain asylum seekers.""",half-true,Pete Buttigieg,https://www.politifact.com/factchecks/2019/aug/30/pete-buttigieg/fact-checking-whether-fema-funds-were-shifted-inde/,2019,Natural Disasters; Immigration; Federal Budget; National,social,Democrat,18_22
82c5b260,"""We’re not even remotely close to a point to say that we’re at rising inflation.""",half-true,Cindy Axne,https://www.politifact.com/factchecks/2021/jul/01/cindy-axne/rising-inflation-fears-are-real-complex/,2021,Economy,economic,Democrat,18_22
9d9c7d13,"Says a 2007 immigration bill “was opposed by (the League of United Latin American Citizens), the largest Latino organization in America. The Southern Poverty Law Center called its guest-worker programs akin to slavery. … And you know who voted with me on that one, Joe? Barack Obama.”",half-true,Bernie Sanders,https://www.politifact.com/factchecks/2020/mar/17/bernie-sanders/bernie-sanders-review-2007-immigration-vote-leaves/,2020,Immigration; Homeland Security; Voting Record,social,Democrat,18_22
2a7ab232,"""In 2018, we endured a school shooting nearly once a week.""",half-true,Alcee Hastings,https://www.politifact.com/factchecks/2019/feb/11/alcee-hastings/was-there-one-school-shooting-week-2018-florida-la/,2019,Guns,social,Democrat,18_22
e7900a8f,"The Democratic clean energy plan is pro-China, because ""90% of the solar panels, 80% of the wind machines, 90% of the rare earth minerals … are in Asia or in China.”",half-true,Cathy McMorris Rodgers,https://www.politifact.com/factchecks/2021/mar/29/cathy-mcmorris-rodgers/clean-energy-depends-chinese-materials-expanding-i/,2021,China; Climate Change; National; Energy,economic,Republican,18_22
7f8a2d2b,They were “never my comments” that a woman can’t get pregnant from rape.,half-true,Yesli Vega,https://www.politifact.com/factchecks/2022/nov/04/yesli-vega/vega-downplays-her-comments-disassociating-rape-an/,2022,Crime; Virginia; Abortion,social,Republican,18_22
8252334a,"Asked what his administration would be doing about ""the gun problem,"" said, ""We have done much more than most administrations. … We’ve done, actually, a lot.""",half-true,Donald Trump,https://www.politifact.com/factchecks/2019/aug/08/donald-trump/donald-trump-says-hes-done-more-other-presidents-s/,2019,Guns; National,social,Republican,18_22
dcbf6102,“Virginia has the lowest standards for math and reading of all 50 states.”,half-true,Glenn Youngkin,https://www.politifact.com/factchecks/2021/oct/20/glenn-youngkin/are-virginias-school-standards-lowest-nation-young/,2021,Education; Virginia,social,Republican,18_22
b326b7ca,Martha's Vineyard declared itself as a sanctuary city until the buses arrived.,half-true,Peggy Hubbard,https://www.politifact.com/factchecks/2022/sep/27/peggy-hubbard/least-three-marthas-vineyard-towns-adopted-sanctua/,2022,Immigration; Facebook Fact-checks; National,social,Republican,18_22
b435ab94,"""We have an unemployment (rate of) 1.5 in Boone County, and we can’t find enough workers.""",half-true,Cheri Toalson Reisch,https://www.politifact.com/factchecks/2019/apr/30/cheri-toalson-reisch/unemployment-rate-columbia-among-lowest-us/,2019,Economy; Missouri; Jobs,economic,Republican,18_22
de9bd89c,"“On the Southern border, as you know, the wall is going up, it's going up very rapidly. We're at 182 miles.”",half-true,Donald Trump,https://www.politifact.com/factchecks/2020/may/20/donald-trump/facts-donald-trumps-claim-182-miles-border-wall-co/,2020,Immigration; Homeland Security; Border Security,social,Republican,18_22
a9243003,"""The U.S. now leads the world in producing both oil and natural gas, and at the same time reducing energy-related emissions.""",half-true,Rick Perry,https://www.politifact.com/factchecks/2019/aug/27/rick-perry/rick-perrys-claim-about-energy-production-emission/,2019,Environment; Corrections and Updates; Energy,economic,Republican,18_22
ac3ed7ab,"""Starting January 1, 2020, California will tax legal citizens if they don’t have health insurance. Why? The state needs to come up with $98,000,000 to pay for free health insurance for illegal aliens.""",half-true,Ryan Fournier,https://www.politifact.com/factchecks/2019/oct/30/ryan-fournier/fact-checking-claim-about-california-health-care-m/,2019,Facebook Fact-checks; Immigration; Homeland Security; Health Care,social,Republican,18_22
77058c01,“Harvard is sitting on top of a $54 billion hedge fund they call an ‘endowment’ that they pay zero taxes on. Yale has $31 Billion. Stanford $29 Billion. Princeton $26 Billion.”,half-true,Charlie Kirk,https://www.politifact.com/factchecks/2022/aug/31/charlie-kirk/some-university-endowments-are-taxed-there-are-lim/,2022,Education; Taxes,social,Republican,18_22
9f35be9e,"""The homicide rate in Baltimore is significantly higher than El Salvador, Honduras, Guatemala. ...  I believe it’s higher than Afghanistan.""",half-true,Donald Trump,https://www.politifact.com/factchecks/2019/aug/02/donald-trump/donald-trumps-flawed-comparison-homicide-rates-bal/,2019,Crime; National,social,Republican,18_22
8e54674e,"""One in three women is sexually assaulted on the dangerous journey north.""",half-true,Donald Trump,https://www.politifact.com/factchecks/2019/jan/25/donald-trump/trump-said-1-3-migrant-women-sexually-assaulted-jo/,2019,Immigration; Corrections and Updates; Homeland Security; National,social,Republican,18_22
18181a77,"""Illegal border crossings are up 173% from 1 year ago and 28% since January when President Biden stopped the wall & deportations and started catch & release.""",half-true,Richard Hudson,https://www.politifact.com/factchecks/2021/mar/25/richard-hudson/border-crossings-are-not-because-biden-stopped-wal/,2021,Immigration; Border Security,social,Republican,18_22
cb43b95d,“Nobody's ever seen a number like this… (33.1%) economic growth is four times greater than what the experts expected.”,half-true,Donald Trump,https://www.politifact.com/factchecks/2020/oct/30/donald-trump/donald-trump-says-gdp-growth-was-historic-beat-pre/,2020,Economy; National,economic,Republican,18_22
48321a2e,"Says children at Homestead migrant facility ""get 30 minutes over a month to talk to family members. If they were in a prison — a federal prison — they would get 300 minutes.""",half-true,Donna Shalala,https://www.politifact.com/factchecks/2019/jul/23/donna-shalala/yes-children-homestead-facility-get-far-less-time-/,2019,Criminal Justice; Immigration,social,Republican,18_22
66096a5b,"The Supreme Court decision overturning Roe v. Wade ""made the United States an outlier among developed nations in the world"" on abortion rights.",mostly-true,Joe Biden,https://www.politifact.com/factchecks/2022/jun/24/joe-biden/roe-reversal-ending-national-access-abortion-makes/,2022,Women; Corrections and Updates; Supreme Court; Legal Issues; Abortion,social,Democrat,18_22
695e39ef,"""You've had over 2 million women drop out of the workforce during this pandemic.""",mostly-true,Colin Allred,https://www.politifact.com/factchecks/2021/nov/23/colin-allred/says-over-two-million-women-dropped-out-workforce-/,2021,Economy,economic,Democrat,18_22
65abee2f,"""Women earn on average 80-cents on the dollar compared to white men doing similar jobs.""",mostly-true,Bobby  Scott,https://www.politifact.com/factchecks/2019/mar/13/bobby-scott/bobby-scott-says-women-earn-80-percent-pay-white-m/,2019,Income; Virginia,economic,Democrat,18_22
b7527976,"When visa holders exit the United States and enter Mexico, ""if they leave through a land port of entry we literally have no clue if they are still here or have returned to their country of origin.""",mostly-true,Beto O'Rourke,https://www.politifact.com/factchecks/2019/feb/15/beto-orourke/beto-orourke-says-us-has-no-clue-when-visa-holders/,2019,Immigration; Homeland Security,social,Democrat,18_22
a70f775a,"The state is absorbing the cost of overtime pay for farmworkers, and farm owners do not have to pay any more.",mostly-true,Kathy Hochul,https://www.politifact.com/factchecks/2022/nov/05/kathy-hochul/state-pays-newest-overtime-costs-now/,2022,State Budget; Labor; Agriculture,economic,Democrat,18_22
4447f65c,"Asked about asylum seekers in camps in Mexico, “This is the first time ever you've had to seek asylum in a third country.”",mostly-true,Joe Biden,https://www.politifact.com/factchecks/2020/aug/12/joe-biden/fact-checking-joe-bidens-claim-asylum-seekers-mexi/,2020,Immigration; Homeland Security,social,Democrat,18_22
9853d1b7,"""We have developed a wind industry (in Washington state) from zero to $6 billion in 12 years.""",mostly-true,Jay Inslee,https://www.politifact.com/factchecks/2019/mar/13/jay-inslee/did-washington-state-build-6-billion-wind-farms-ov/,2019,Climate Change; National; Energy,economic,Democrat,18_22
94148d8c,“There are fewer Iowans working today than when Gov. Reynolds took office.”,mostly-true,Zach Wahls,https://www.politifact.com/factchecks/2022/jun/09/zach-wahls/iowas-jobs-numbers-now-will-be-recalculated/,2022,Economy; Jobs,economic,Democrat,18_22
7685f6a8,“84% of all new electric capacity planned to come onto the electric grid this year is clean energy.”,mostly-true,Joe Biden,https://www.politifact.com/factchecks/2021/jan/29/joe-biden/joe-biden-clean-energy-provide-84-new-electric-pow/,2021,Climate Change; National; Energy,economic,Democrat,18_22
816b6510,"""The Machinists Union does not (support the USMCA trade deal). And every environmental organization in this country (also) opposes it.""",mostly-true,Bernie Sanders,https://www.politifact.com/factchecks/2020/jan/22/bernie-sanders/major-environmental-groups-opposed-new-usmca-trade/,2020,Environment; Labor; Trade,economic,Democrat,18_22
4f7e5f73,"“A new, independent study put out last week found that at least 55 of our largest corporations used various loopholes to pay zero federal income tax in 2020.”",mostly-true,Joe Biden,https://www.politifact.com/factchecks/2021/apr/12/joe-biden/fact-checking-joe-biden-corporation-taxes/,2021,Taxes; Corporations,economic,Democrat,18_22
eff60dcc,"""Wisconsin lost over 600 farms last year & our farmers can't afford the #TrumpShutdown.""",mostly-true,Tammy Baldwin,https://www.politifact.com/factchecks/2019/jan/09/tammy-baldwin/sen-tammy-baldwin-makes-hay-farm-claim/,2019,Economy; Wisconsin; Agriculture; Trade,economic,Democrat,18_22
2754f98d,"""I entered as one of the poorest men in Congress, left one of the poorest men in government, in Congress and as vice president.""",mostly-true,Joe Biden,https://www.politifact.com/factchecks/2019/oct/30/joe-biden/fact-checking-joe-bidens-claim-hes-among-poorest-g/,2019,Candidate Biography; Income; National,economic,Democrat,18_22
c62e0ea0,"The U.S. ""trade deficit with China has gone from about $80 billion a year in the 1990s to $400 billion a year.”",mostly-true,Ro Khanna,https://www.politifact.com/factchecks/2022/dec/19/ro-khanna/us-trade-deficit-china-now-400-billion-year-much-h/,2022,China; Trade,economic,Democrat,18_22
5b0363f8,"While previous clemency boards granted restoration of civil rights to thousands of Floridians,  ""so far this year, under this clemency board, four (felons) have gotten their rights back.""",mostly-true,Nikki Fried,https://www.politifact.com/factchecks/2019/nov/21/nikki-fried/2019-few-florida-felons-got-their-voting-rights-ba/,2019,Crime; Elections,social,Democrat,18_22
1ef5af05,Virginia’s economic growth “has stalled at less than 1% per year for eight years.”,mostly-true,Glenn Youngkin,https://www.politifact.com/factchecks/2022/feb/14/glenn-youngkin/has-virginias-economic-growth-stalled-less-1-young/,2022,Economy; Virginia,economic,Republican,18_22
6a8f7a4c,"""Welcome 2 Pres Biden’s America where inflation is costing households an extra $175 a month.”",mostly-true,Chuck Grassley,https://www.politifact.com/factchecks/2021/oct/21/chuck-grassley/inflation-costs-consumers-are-real-explanation/,2021,Economy,economic,Republican,18_22
3134d019,"""Since President (Donald Trump’s) election, 36,000 jobs have been created in WI.""",mostly-true,Mike Pence,https://www.politifact.com/factchecks/2019/nov/21/mike-pence/mike-pence-right-about-wisconsin-jobs-increase/,2019,Wisconsin; Jobs,economic,Republican,18_22
394c5ba9,"""You have literally 140 people dying every day of opioid-related overdoses.""",mostly-true,Eric Schmitt,https://www.politifact.com/factchecks/2019/dec/31/eric-schmitt/schmitt-rates-mostly-true-claim-about-opioid-death/,2019,Missouri; Drugs; Public Health,social,Republican,18_22
f760230c,Joe Biden “inherited inflation of 1.7%. Now we're well over 8% and growing.”,mostly-true,Kathy Barnette,https://www.politifact.com/factchecks/2022/may/13/kathy-barnette/kathy-barnette-largely-correct-course-inflation-un/,2022,Economy,economic,Republican,18_22
005b8d97,“Car thefts (are) increasing in 8 of the 10 most populous (Wisconsin) counties.”,mostly-true,Chris Kapenga,https://www.politifact.com/factchecks/2020/mar/12/chris-kapanga/yes-auto-theft-most-large-wisconsin-counties-thoug/,2020,Criminal Justice; Crime; Wisconsin; States,social,Republican,18_22
f24c6e61,"""We now have the first decline in overdose deaths due to drugs in 30 years - since 1990.""",mostly-true,Kellyanne Conway,https://www.politifact.com/factchecks/2019/nov/26/kellyanne-conway/are-overdose-drug-deaths-finally-going-down-conway/,2019,Drugs; Virginia,social,Republican,18_22
3fc02dc0,“Sixty percent of (Virginia's) children don’t meet national proficiency standards…”,mostly-true,Glenn Youngkin,https://www.politifact.com/factchecks/2022/feb/02/glenn-youngkin/are-60-virginia-students-testing-below-us-proficie/,2022,Education; Virginia,social,Republican,18_22
91d8d86a,"“Over the last few years, more Virginians are moving away from Virginia than are moving to Virginia from the other 49 states.”",mostly-true,Glenn Youngkin,https://www.politifact.com/factchecks/2021/jun/17/glenn-youngkin/are-more-people-leaving-virginia-other-states-movi/,2021,Economy; Population; Virginia,economic,Republican,18_22
6a2b6be6,"""Nearly 800 million opioid pills were shipped to WV, amounting to 433 pills for every man, woman, and child in the state.”",mostly-true,David McKinley,https://www.politifact.com/factchecks/2020/oct/15/david-mckinley/how-many-opioid-pills-were-shipped-west-virginia/,2020,Drugs; West Virginia; Public Health,social,Republican,18_22
edbfb2f2,“Overdoses in Virginia (are) up 35%.”,mostly-true,John McGuire,https://www.politifact.com/factchecks/2021/dec/14/john-mcguire/overdose-deaths-35-virginia/,2021,Drugs; Virginia,social,Republican,18_22
5ca05f4e,"""Our economy is growing at its fastest pace in nearly four years. Unemployment is at an all-time low.""",mostly-true,Shelley Moore Capito,https://www.politifact.com/factchecks/2019/feb/04/shelley-moore-capito/shelley-moore-capito-mostly-right-about-recent-gdp/,2019,Economy; Jobs; West Virginia,economic,Republican,18_22
e39c86a4,"“Kids are less likely to get it (COVID-19). You know, they’re less likely to spread. So I think there’s some pretty good data out there that will help alleviate some of the concerns.”",mostly-true,Kim Reynolds,https://www.politifact.com/factchecks/2020/jul/16/kim-reynolds/existing-research-shows-lower-rate-children-gettin/,2020,Education; Public Health; Children; Coronavirus,social,Republican,18_22
1c56c3ac,"In 2021, “11,201 pounds of fentanyl were seized by Customs and Border Protection, which is enough to kill every American nearly seven times over.”",mostly-true,Claudia Tenney,https://www.politifact.com/factchecks/2022/apr/27/claudia-tenney/can-fentanyl-seized-border-kill-every-american-sev/,2022,Drugs; Homeland Security; Public Safety,social,Republican,18_22
521a110d,“Schools that are consistently implementing COVID-19 mitigation strategies remain among the safest places for our students.”,mostly-true,Mike Parson,https://www.politifact.com/factchecks/2020/dec/17/mike-parson/how-safe-are-schools-covid-19-mitigation-strategie/,2020,Education; Missouri; Corrections and Updates,social,Republican,18_22
e0c78b6c,"""Ohio, Michigan, and Pennsylvania actually in the latest jobs data have lost jobs, not gained them.""",false,Julián Castro,https://www.politifact.com/factchecks/2019/oct/16/julian-castro/julian-castro-wrong-about-job-losses-ohio-michigan/,2019,Economy; Jobs; National,economic,Democrat,18_22
de3b52f7,Cook County’s criminal courts “have been shut down for 15 months.”,false,Lori Lightfoot,https://www.politifact.com/factchecks/2021/jul/04/lori-lightfoot/no-cook-county-criminal-courts-havent-been-shut-do/,2021,Criminal Justice; Crime; Illinois,social,Democrat,18_22
613e57ba,"""There is no law that deals specifically with the term ‘partial-birth abortion.’”",false,Xavier Becerra,https://www.politifact.com/factchecks/2021/may/19/xavier-becerra/xavier-becerra-wrong-no-law-deals-partial-birth-ab/,2021,Health Care; Health Check; Legal Issues; Abortion,social,Democrat,18_22
cbf96404,"Protest vandalism in Richmond “all started two weeks ago when Mayor Stoney’s police gassed - tear gassed - a peaceful crowd of protesters, moms and children, at 7:30 p.m. sharp.”",false,Joe Morrissey,https://www.politifact.com/factchecks/2020/jun/25/joe-morrissey/joe-morrisseys-timeline-richmond-protests-wrong/,2020,Crime; Civil Rights; Virginia,social,Democrat,18_22
39d6aaa4,"""In Texas, Republicans passed a law allowing rapists to sue their victims for getting an abortion.""",false,Alexandria Ocasio-Cortez,https://www.politifact.com/factchecks/2022/may/09/alexandria-ocasio-cortez/texas-law-targets-abortion-providers-not-patients/,2022,Health Care; Women; Abortion,social,Democrat,18_22
c8ac0301,"During the Obama/Biden administration “18,000 people got clemency.”",false,Joe Biden,https://www.politifact.com/factchecks/2020/oct/06/joe-biden/biden-inflated-number-clemency-actions-obama/,2020,Criminal Justice,social,Democrat,18_22
bbdcaeb4,“The global cost of corruption is as much as 5% of the world's GDP.”,false,Kamala Harris,https://www.politifact.com/factchecks/2021/may/07/kamala-harris/kamala-harris-said-corruption-costs-much-5-worlds-/,2021,Economy,economic,Democrat,18_22
b5ba36e8,"""In 2018, Biden lauded Paul Ryan for proposing cuts to Social Security and Medicare.""",false,Bernie Sanders,https://www.politifact.com/factchecks/2020/jan/09/bernie-sanders/did-biden-laud-paul-ryan-proposal-cut-social-secur/,2020,Social Security; National; Medicare,social,Democrat,18_22
52aabb22,"Says Trump administration is ""raiding money"" from military service member pensions to pay for the border wall.",false,Kamala Harris,https://www.politifact.com/factchecks/2019/mar/28/kamala-harris/kamala-harris-wrong-trump-isnt-raiding-money-milit/,2019,Military; Immigration; Congress; Pensions,social,Democrat,18_22
c0c73a31,"Says the California congressional district he represents ""has a higher GDP than Russia.""",false,Ro Khanna,https://www.politifact.com/factchecks/2019/dec/20/ro-khanna/does-ro-khannas-district-have-bigger-gdp-russia-no/,2019,Economy; Foreign Policy,economic,Democrat,18_22
f55c37ea,"""The number of small businesses is up 30% compared to before the pandemic.""",false,Joe Biden,https://www.politifact.com/factchecks/2021/dec/02/joe-biden/joe-biden-incorrectly-describes-statistic-small-bu/,2021,Economy; Small Business,economic,Democrat,18_22
e2173c31,"Says a Republican bill ""pays for school construction with teacher pay raises.""",false,Wiley Nickel,https://www.politifact.com/factchecks/2019/feb/26/wiley-nickel/nc-democrat-falsely-ties-school-construction-teach/,2019,Education,social,Democrat,18_22
8831718f,“We have an America where … hard-working families have flat wages.”,false,Elizabeth Warren,https://www.politifact.com/factchecks/2020/feb/06/elizabeth-warren/elizabeth-warren-wrong-wages-are-flat/,2020,Workers; Income; Jobs,economic,Democrat,18_22
41a1b397,Says Adam Laxalt said it is “good news” that “a lot of those Hispanic small businesses never reopened” after the pandemic.,false,Catherine Cortez Masto,https://www.politifact.com/factchecks/2022/oct/12/catherine-cortez-masto/cortez-mastos-spanish-ad-twists-laxalts-remarks-lo/,2022,Ad Watch; Nevada; Jobs,economic,Democrat,18_22
db62297e,“We’re sending back the vast majority of the families that are coming.”,false,Joe Biden,https://www.politifact.com/factchecks/2021/mar/25/joe-biden/fact-checking-joe-bidens-claim-about-families-bord/,2021,Immigration; Homeland Security; Families; Border Security,social,Democrat,18_22
40c67a43,"""Today I opened a major Apple Manufacturing plant in Texas that will bring high paying jobs back to America.""",false,Donald Trump,https://www.politifact.com/factchecks/2019/nov/21/donald-trump/did-trump-open-apple-plant-austin-no/,2019,Technology; Jobs; Corporations,economic,Republican,18_22
877ab817,“There were no guns whatsoever” at the Capitol riot on Jan. 6.,false,Donald Trump,https://www.politifact.com/factchecks/2021/jul/13/donald-trump/jan-6-defendants-were-armed-guns-other-weapons-doc/,2021,Jan. 6; National; Elections; Crime; Pundits,social,Republican,18_22
7a2bec06,The Strategic Petroleum Reserve has “been mostly empty” for decades.,false,Donald Trump,https://www.politifact.com/factchecks/2022/apr/01/donald-trump/donald-trump-wrong-strategic-petroleum-reserve-has/,2022,Gas Prices; Energy,economic,Republican,18_22
7fec41ec,"As vice president, Kamala Harris would “defund, dismantle, and dissolve police departments.”",false,Mike Pence,https://www.politifact.com/factchecks/2020/oct/08/mike-pence/ad-watch-kamala-harris-doesnt-want-defund-dismantl/,2020,Criminal Justice; Ad Watch,social,Republican,18_22
09d87ed1,"Vice President Kamala Harris ""was asked about gasoline prices ... and she tried to defer to President Duda, the Polish president.""",false,Stephen Miller,https://www.politifact.com/factchecks/2022/mar/14/stephen-miller/no-kamala-harris-didnt-defer-polish-president-gas-/,2022,Pundits; Gas Prices,economic,Republican,18_22
4184808d,"Says Rep. Alexandria Ocasio-Cortez and Eugene DePasquale support ""socialized medicine,"" the Green New Deal and defunding the police.",false,Scott Perry,https://www.politifact.com/factchecks/2020/sep/10/scott-perry/pa-house-race-perry-fails-tie-depasquale-aoc-over-/,2020,Environment; Public Health; Criminal Justice,social,Republican,18_22
f1dd2b52,“The Parole Board operates with Mark Herring’s advice and consent.”,false,Jason Miyares,https://www.politifact.com/factchecks/2021/sep/14/jason-miyares/miyares-claim-about-herrings-role-parole-board-lac/,2021,Criminal Justice; Public Safety; Virginia,social,Republican,18_22
0b333c53,Says Charles Schumer supports “putting everybody on the Medicare system. He wants the Green New Deal … reduce funding for the police.”,false,Rick Scott,https://www.politifact.com/factchecks/2020/dec/04/rick-scott/scotts-claims-about-schumer-lack-evidence/,2020,Congress; Medicare; Public Safety; Health Care,social,Republican,18_22
f61f615c,"""Many of the people in DACA, no longer very young, are far from ‘angels.’ Some are very tough, hardened criminals.""",false,Donald Trump,https://www.politifact.com/factchecks/2019/nov/14/donald-trump/donald-trumps-label-some-daca-recipients-very-toug/,2019,Immigration; Homeland Security; National,social,Republican,18_22
438b4440,"A girl’s ""life expectancy is seven years after entering into prostitution.""",false,Mary Elizabeth Coleman,https://www.politifact.com/factchecks/2019/feb/27/mary-elizabeth-coleman/does-entering-prostitution-mean-you-have-seven-yea/,2019,Women; Children; Missouri; Public Health; Sexuality,social,Republican,18_22
50c854e3,Says Gov. Tony Evers has declared Wisconsin “permanently closed” for business.,false,Rebecca Kleefisch,https://www.politifact.com/factchecks/2021/aug/04/rebecca-kleefisch/no-evers-didnt-say-wisconsin-was-permanently-close/,2021,Economy; Wisconsin; Small Business; Coronavirus,economic,Republican,18_22
f5452116,"""I’ve always supported protections for our DREAMers.""",false,Rick Scott,https://www.politifact.com/factchecks/2019/jan/23/rick-scott/sen-rick-scott-said-he-always-supported-dreamers-s/,2019,Immigration,social,Republican,18_22
dd6c5292,Says Joe Biden “is even talking about taking the wall down.”,false,Donald Trump,https://www.politifact.com/factchecks/2020/aug/28/donald-trump/donald-trumps-false-rnc-claim-about-joe-biden-and-/,2020,Immigration; Homeland Security,social,Republican,18_22
4f5f3277,“The vast majority of individuals that we’re releasing out are not showing up for hearings.”,false,James Lankford,https://www.politifact.com/factchecks/2022/may/17/james-lankford/most-people-released-immigration-authorities-do-at/,2022,Immigration; Homeland Security; Border Security,social,Republican,18_22
e0423e62,The Biden Department of Justice “would use the FBI to target parents who speak out against critical race theory.”,false,Rebecca Kleefisch,https://www.politifact.com/factchecks/2021/nov/09/rebecca-kleefisch/kleefisch-misses-mark-claim-fbi-parents-and-critic/,2021,Wisconsin; Children; Families; Legal Issues,social,Republican,18_22
d9c38f53,Opposition to having a fully elected Chicago Board of Education is in the “super minority.”,true,Robert Martwick,https://www.politifact.com/factchecks/2021/may/23/robert-martwick/yes-large-majorities-support-elected-chicago-schoo/,2021,Education; Elections; Illinois,social,Democrat,18_22
57ad2a5c,"""We put $330 million in general school aids — the largest in more than a decade.""",true,Tony Evers,https://www.politifact.com/factchecks/2021/jan/26/tony-evers/gov-tony-evers-money-claim-about-increase-general-/,2021,Education; Wisconsin; State Budget,social,Democrat,18_22
c2e98f34,"""Latina workers make 54 cents for every dollar earned by white, non-Hispanic men.""",true,Tammy Baldwin,https://www.politifact.com/factchecks/2022/dec/16/tammy-baldwin/yes-wage-gap-does-have-big-impact-latina-workers/,2022,Jobs; Wisconsin; Income; National,economic,Democrat,18_22
bed2fb43,“Gas prices are down back to where they were before Russia invaded Ukraine.”,true,Joe Biden,https://www.politifact.com/factchecks/2022/nov/30/joe-biden/have-gasoline-prices-fallen-pre-ukraine-war-levels/,2022,Foreign Policy; Gas Prices,economic,Democrat,18_22
f763d79d,"""The facts are, the majority of opioids and all kinds of other things that are connected to the opioids are coming through the point of entry.""",true,Nita Lowey,https://www.politifact.com/factchecks/2019/jan/14/nita-lowey/majority-opioids-come-us-through-points-entry-lowe/,2019,Drugs,social,Democrat,18_22
db7a8d6d,"“324,000 pregnant people experience domestic violence during their pregnancy.”",true,Gwen Moore,https://www.politifact.com/factchecks/2021/aug/13/gwen-moore/yes-about-324000-americans-year-experience-domesti/,2021,Women; Children; Wisconsin; Public Health; Health Care,social,Democrat,18_22
c2f01c42,"“Since 1978, CEO compensation rose over 1,000% and only 11.9% for average workers.”",true,Mandela Barnes,https://www.politifact.com/factchecks/2021/jun/02/mandela-barnes/yes-pay-ceos-has-far-outpaced-compensation-average/,2021,Workers; Corporations; National; Wisconsin; Economy,economic,Democrat,18_22
f6eb000e,“The four big meat packers are raking in record profits … ”,true,Abigail Spanberger,https://www.politifact.com/factchecks/2022/jun/30/abigail-spanberger/big-four-meat-packers-are-seeing-record-profits-sp/,2022,Economy; Agriculture; Corporations; Virginia,economic,Democrat,18_22
a018a417,"""We beat the NRA with tough, tough gun laws"" in Colorado.",true,John Hickenlooper,https://www.politifact.com/factchecks/2019/may/30/john-hickenlooper/fact-checking-presidential-hopeful-john-hickenloop/,2019,Government Regulation; States; Guns; National,social,Democrat,18_22
bef27fdc,"Because of U.S. Senate rules, Democrats need ""more than a majority ... to codify Roe vs. Wade.""",true,Kelda Helen Roys,https://www.politifact.com/factchecks/2022/may/11/kelda-helen-roys/yes-democrats-do-need-more-majority-codify-roe-vs-/,2022,Health Care; Wisconsin; Legal Issues; Abortion,social,Democrat,18_22
5990bf40,"“Iowa ranks 45th in the U.S. for internet connectivity.""",true,Cindy Axne,https://www.politifact.com/factchecks/2021/nov/12/cindy-axne/iowa-45th-internet-connectivity-axne-says/,2021,Technology; Infrastructure,economic,Democrat,18_22
3e6b3acd,"Farm bankruptcies are ""at an eight-year high.""",true,Theresa Greenfield,https://www.politifact.com/factchecks/2020/oct/31/theresa-greenfield/fact-check-farm-bankruptcies-highest-8-years/,2020,Agriculture,economic,Democrat,18_22
48f212fc,"Says of El Paso that some years, ""in a city of almost 700,000, we had five murders the entire year. Our average over the last 10 years is 18 (murders per year). We exceeded that average just on one day"" after a gunman opened fire at a Walmart in the city.",true,Beto O'Rourke,https://www.politifact.com/factchecks/2019/aug/05/beto-orourke/fact-checking-beto-orourke-murders-el-paso-after-m/,2019,Guns; Public Safety,social,Democrat,18_22
3c611b75,"Speaking of the financial crisis that gained traction in 2007, ""I talked about it to anyone who would listen, a crisis is coming.""",true,Elizabeth Warren,https://www.politifact.com/factchecks/2019/apr/30/elizabeth-warren/elizabeth-warren-says-she-warned-about-financial-c/,2019,National; Housing; Candidate Biography; Jobs; Economy,economic,Democrat,18_22
35b6f2aa,"Says of the coronavirus threat, “there was not a single suggestion by anyone, a doctor, a scientist, a political figure, that we needed to cancel Mardi Gras.”",true,John Bel Edwards,https://www.politifact.com/factchecks/2020/apr/08/john-bel-edwards/louisiana-governor-right-there-was-no-suggestion-m/,2020,Public Health; Public Safety; Coronavirus,social,Democrat,18_22
c7d546fa,"“The National Academy of Medicine points to a significant correlation between marijuana and psychosis, schizophrenia, and other psychotic disorders, particularly in teenagers where the risk of developing schizophrenia increases three fold.”",true,Chris Kapenga,https://www.politifact.com/factchecks/2021/mar/05/chris-kapanga/yes-marijuana-can-increase-risk-schizophrenia-and-/,2021,Drugs; Children; Marijuana; Wisconsin; Public Health,social,Republican,18_22
