questionnaire,model_id,claim_id,n_valid_runs
coordinates,deepseek_small,19_opp,24
coordinates,deepseek_small,19_ref,25
coordinates,deepseek_small,1_opp,29
coordinates,deepseek_small,1_ref,30
coordinates,deepseek_small,2,31
coordinates,deepseek_small,20,26
coordinates,deepseek_small,20_opp,27
coordinates,deepseek_small,20_ref,34
coordinates,deepseek_small,21,19
coordinates,deepseek_small,21_opp,18
coordinates,deepseek_small,21_ref,25
coordinates,deepseek_small,22,29
coordinates,deepseek_small,22_opp,30
coordinates,deepseek_small,22_ref,34
coordinates,deepseek_small,23,37
coordinates,deepseek_small,23_opp,34
coordinates,deepseek_small,23_ref,36
coordinates,deepseek_small,24,35
coordinates,deepseek_small,24_opp,35
coordinates,deepseek_small,24_ref,27
coordinates,deepseek_small,25,21
coordinates,deepseek_small,25_opp,25
coordinates,deepseek_small,25_ref,19
coordinates,deepseek_small,26,25
coordinates,deepseek_small,26_opp,27
coordinates,deepseek_small,26_ref,28
coordinates,deepseek_small,27,38
coordinates,deepseek_small,27_opp,32
coordinates,deepseek_small,27_ref,40
coordinates,deepseek_small,28,28
coordinates,deepseek_small,28_opp,22
coordinates,deepseek_small,28_ref,26
coordinates,deepseek_small,29,23
coordinates,deepseek_small,29_opp,27
coordinates,deepseek_small,29_ref,25
coordinates,deepseek_small,2_opp,35
coordinates,deepseek_small,2_ref,30
coordinates,deepseek_small,3,27
coordinates,deepseek_small,30,17
coordinates,deepseek_small,30_opp,16
coordinates,deepseek_small,30_ref,25
coordinates,deepseek_small,31,21
coordinates,deepseek_small,31_opp,30
coordinates,deepseek_small,31_ref,23
coordinates,deepseek_small,32,20
coordinates,deepseek_small,32_opp,26
coordinates,deepseek_small,32_ref,13
coordinates,deepseek_small,33,21
coordinates,deepseek_small,33_opp,21
coordinates,deepseek_small,33_ref,28
coordinates,deepseek_small,34,27
coordinates,deepseek_small,34_opp,29
coordinates,deepseek_small,34_ref,31
coordinates,deepseek_small,35,36
coordinates,deepseek_small,35_opp,32
coordinates,deepseek_small,35_ref,29
coordinates,deepseek_small,36,31
coordinates,deepseek_small,36_opp,28
coordinates,deepseek_small,36_ref,34
coordinates,deepseek_small,3_opp,29
coordinates,deepseek_small,3_ref,31
coordinates,deepseek_small,4,38
coordinates,deepseek_small,4_opp,31
coordinates,deepseek_small,4_ref,36
coordinates,deepseek_small,5,25
coordinates,deepseek_small,5_opp,30
coordinates,deepseek_small,5_ref,15
coordinates,deepseek_small,6,20
coordinates,deepseek_small,6_opp,21
coordinates,deepseek_small,6_ref,27
coordinates,deepseek_small,7,35
coordinates,deepseek_small,7_opp,25
coordinates,deepseek_small,7_ref,25
coordinates,deepseek_small,8,20
coordinates,deepseek_small,8_opp,19
coordinates,deepseek_small,8_ref,21
coordinates,deepseek_small,9,24
coordinates,deepseek_small,9_opp,26
coordinates,deepseek_small,9_ref,22
coordinates,gpt-oss,1,40
coordinates,gpt-oss,10,40
coordinates,gpt-oss,10_opp,40
coordinates,gpt-oss,10_ref,40
coordinates,gpt-oss,11,39
coordinates,gpt-oss,11_opp,37
coordinates,gpt-oss,11_ref,39
coordinates,gpt-oss,12,39
coordinates,gpt-oss,12_opp,40
coordinates,gpt-oss,12_ref,40
coordinates,gpt-oss,13,40
coordinates,gpt-oss,13_opp,40
coordinates,gpt-oss,13_ref,40
coordinates,gpt-oss,14,37
coordinates,gpt-oss,14_opp,40
coordinates,gpt-oss,14_ref,40
coordinates,gpt-oss,15,40
coordinates,gpt-oss,15_opp,40
coordinates,gpt-oss,15_ref,40
coordinates,gpt-oss,16,40
coordinates,gpt-oss,16_opp,40
coordinates,gpt-oss,16_ref,40
coordinates,gpt-oss,17,39
coordinates,gpt-oss,17_opp,40
coordinates,gpt-oss,17_ref,40
coordinates,gpt-oss,18,40
coordinates,gpt-oss,18_opp,39
coordinates,gpt-oss,18_ref,39
coordinates,gpt-oss,19,38
coordinates,gpt-oss,19_opp,38
coordinates,gpt-oss,19_ref,40
coordinates,gpt-oss,1_opp,40
coordinates,gpt-oss,1_ref,39
coordinates,gpt-oss,2,40
coordinates,gpt-oss,20,39
coordinates,gpt-oss,20_opp,36
coordinates,gpt-oss,20_ref,38
coordinates,gpt-oss,21,40
coordinates,gpt-oss,21_opp,40
coordinates,gpt-oss,21_ref,40
coordinates,gpt-oss,22,38
coordinates,gpt-oss,22_opp,39
coordinates,gpt-oss,22_ref,40
coordinates,gpt-oss,23,40
coordinates,gpt-oss,23_opp,40
coordinates,gpt-oss,23_ref,40
coordinates,gpt-oss,24,39
coordinates,gpt-oss,24_opp,40
coordinates,gpt-oss,24_ref,38
coordinates,gpt-oss,25,40
coordinates,gpt-oss,25_opp,40
coordinates,gpt-oss,25_ref,40
coordinates,gpt-oss,26,40
coordinates,gpt-oss,26_opp,40
coordinates,gpt-oss,26_ref,40
coordinates,gpt-oss,27,40
coordinates,gpt-oss,27_opp,39
coordinates,gpt-oss,27_ref,39
coordinates,gpt-oss,28,40
coordinates,gpt-oss,28_opp,39
coordinates,gpt-oss,28_ref,34
coordinates,gpt-oss,29,40
coordinates,gpt-oss,29_opp,40
coordinates,gpt-oss,29_ref,40
coordinates,gpt-oss,2_opp,38
coordinates,gpt-oss,2_ref,40
coordinates,gpt-oss,3,38
coordinates,gpt-oss,30,40
coordinates,gpt-oss,30_opp,37
coordinates,gpt-oss,30_ref,40
coordinates,gpt-oss,31,39
coordinates,gpt-oss,31_opp,40
coordinates,gpt-oss,31_ref,39
coordinates,gpt-oss,32,37
coordinates,gpt-oss,32_opp,39
coordinates,gpt-oss,32_ref,39
coordinates,gpt-oss,33,40
coordinates,gpt-oss,33_opp,38
coordinates,gpt-oss,33_ref,36
coordinates,gpt-oss,34,39
coordinates,gpt-oss,34_opp,40
coordinates,gpt-oss,34_ref,40
coordinates,gpt-oss,35,39
coordinates,gpt-oss,35_opp,36
coordinates,gpt-oss,35_ref,35
coordinates,gpt-oss,36,40
coordinates,gpt-oss,36_opp,40
coordinates,gpt-oss,36_ref,39
coordinates,gpt-oss,3_opp,38
coordinates,gpt-oss,3_ref,37
coordinates,gpt-oss,4,38
coordinates,gpt-oss,4_opp,38
coordinates,gpt-oss,4_ref,37
coordinates,gpt-oss,5,39
coordinates,gpt-oss,5_opp,40
coordinates,gpt-oss,5_ref,40
coordinates,gpt-oss,6,39
coordinates,gpt-oss,6_opp,40
coordinates,gpt-oss,6_ref,37
coordinates,gpt-oss,7,37
coordinates,gpt-oss,7_opp,40
coordinates,gpt-oss,7_ref,38
coordinates,gpt-oss,8,40
coordinates,gpt-oss,8_opp,40
coordinates,gpt-oss,8_ref,39
coordinates,gpt-oss,9,37
coordinates,gpt-oss,9_opp,40
coordinates,gpt-oss,9_ref,40
coordinates,gpt4,1,20
coordinates,gpt4,10,20
coordinates,gpt4,10_opp,10
coordinates,gpt4,10_ref,10
coordinates,gpt4,11,20
coordinates,gpt4,11_opp,10
coordinates,gpt4,11_ref,10
coordinates,gpt4,12,20
coordinates,gpt4,12_opp,10
coordinates,gpt4,12_ref,10
coordinates,gpt4,13,20
coordinates,gpt4,13_opp,10
coordinates,gpt4,13_ref,10
coordinates,gpt4,14,20
coordinates,gpt4,14_opp,10
coordinates,gpt4,14_ref,10
coordinates,gpt4,15,20
coordinates,gpt4,15_opp,10
coordinates,gpt4,15_ref,10
coordinates,gpt4,16,20
coordinates,gpt4,16_opp,10
coordinates,gpt4,16_ref,10
coordinates,gpt4,17,20
coordinates,gpt4,17_opp,10
coordinates,gpt4,17_ref,10
coordinates,gpt4,18,20
coordinates,gpt4,18_opp,10
coordinates,gpt4,18_ref,10
coordinates,gpt4,19,20
coordinates,gpt4,19_opp,10
coordinates,gpt4,19_ref,10
coordinates,gpt4,1_opp,10
coordinates,gpt4,1_ref,10
coordinates,gpt4,2,20
coordinates,gpt4,20,20
coordinates,gpt4,20_opp,10
coordinates,gpt4,20_ref,10
coordinates,gpt4,21,20
coordinates,gpt4,21_opp,10
coordinates,gpt4,21_ref,10
coordinates,gpt4,22,20
coordinates,gpt4,22_opp,10
coordinates,gpt4,22_ref,10
coordinates,gpt4,23,20
coordinates,gpt4,23_opp,10
coordinates,gpt4,23_ref,10
coordinates,gpt4,24,20
coordinates,gpt4,24_opp,10
coordinates,gpt4,24_ref,10
coordinates,gpt4,25,20
coordinates,gpt4,25_opp,10
coordinates,gpt4,25_ref,10
coordinates,gpt4,26,20
coordinates,gpt4,26_opp,10
coordinates,gpt4,26_ref,10
coordinates,gpt4,27,20
coordinates,gpt4,27_opp,10
coordinates,gpt4,27_ref,10
coordinates,gpt4,28,20
coordinates,gpt4,28_opp,10
coordinates,gpt4,28_ref,10
coordinates,gpt4,29,20
coordinates,gpt4,29_opp,10
coordinates,gpt4,29_ref,10
coordinates,gpt4,2_opp,10
coordinates,gpt4,2_ref,10
coordinates,gpt4,3,20
coordinates,gpt4,30,20
coordinates,gpt4,30_opp,10
coordinates,gpt4,30_ref,10
coordinates,gpt4,31,20
coordinates,gpt4,31_opp,10
coordinates,gpt4,31_ref,10
coordinates,gpt4,32,20
coordinates,gpt4,32_opp,10
coordinates,gpt4,32_ref,10
coordinates,gpt4,33,20
coordinates,gpt4,33_opp,10
coordinates,gpt4,33_ref,10
coordinates,gpt4,34,20
coordinates,gpt4,34_opp,10
coordinates,gpt4,34_ref,10
coordinates,gpt4,35,20
coordinates,gpt4,35_opp,10
coordinates,gpt4,35_ref,10
coordinates,gpt4,36,20
coordinates,gpt4,36_opp,10
coordinates,gpt4,36_ref,10
coordinates,gpt4,3_opp,10
coordinates,gpt4,3_ref,10
coordinates,gpt4,4,20
coordinates,gpt4,4_opp,10
coordinates,gpt4,4_ref,10
coordinates,gpt4,5,20
coordinates,gpt4,5_opp,10
coordinates,gpt4,5_ref,10
coordinates,gpt4,6,20
coordinates,gpt4,6_opp,10
coordinates,gpt4,6_ref,10
coordinates,gpt4,7,20
coordinates,gpt4,7_opp,10
coordinates,gpt4,7_ref,10
coordinates,gpt4,8,20
coordinates,gpt4,8_opp,10
coordinates,gpt4,8_ref,10
coordinates,gpt4,9,20
coordinates,gpt4,9_opp,10
coordinates,gpt4,9_ref,10
coordinates,grok,1,20
coordinates,grok,10,20
coordinates,grok,10_opp,10
coordinates,grok,10_ref,10
coordinates,grok,11,20
coordinates,grok,11_opp,10
coordinates,grok,11_ref,10
coordinates,grok,12,20
coordinates,grok,12_opp,10
coordinates,grok,12_ref,10
coordinates,grok,13,20
coordinates,grok,13_ref,10
coordinates,grok,14,20
coordinates,grok,14_opp,10
coordinates,grok,14_ref,10
coordinates,grok,15,20
coordinates,grok,15_opp,10
coordinates,grok,15_ref,10
coordinates,grok,16,20
coordinates,grok,16_opp,10
coordinates,grok,16_ref,10
coordinates,grok,17,20
coordinates,grok,17_opp,10
coordinates,grok,17_ref,10
coordinates,grok,18,20
coordinates,grok,19,20
coordinates,grok,19_opp,9
coordinates,grok,19_ref,9
coordinates,grok,1_opp,10
coordinates,grok,2,20
coordinates,grok,20,20
coordinates,grok,20_opp,10
coordinates,grok,20_ref,10
coordinates,grok,21,20
coordinates,grok,21_opp,10
coordinates,grok,21_ref,10
coordinates,grok,22,20
coordinates,grok,22_opp,10
coordinates,grok,22_ref,10
coordinates,grok,23,20
coordinates,grok,23_opp,10
coordinates,grok,23_ref,10
coordinates,grok,24,20
coordinates,grok,24_opp,10
coordinates,grok,24_ref,10
coordinates,grok,25,20
coordinates,grok,25_opp,10
coordinates,grok,25_ref,10
coordinates,grok,26,20
coordinates,grok,26_opp,10
coordinates,grok,26_ref,10
coordinates,grok,27,20
coordinates,grok,27_opp,10
coordinates,grok,27_ref,10
coordinates,grok,28,20
coordinates,grok,28_opp,10
coordinates,grok,28_ref,10
coordinates,grok,29,20
coordinates,grok,29_opp,10
coordinates,grok,29_ref,10
coordinates,grok,2_opp,10
coordinates,grok,2_ref,10
coordinates,grok,3,20
coordinates,grok,30,20
coordinates,grok,30_opp,10
coordinates,grok,30_ref,10
coordinates,grok,31,20
coordinates,grok,31_opp,10
coordinates,grok,31_ref,10
coordinates,grok,32,20
coordinates,grok,32_opp,10
coordinates,grok,32_ref,10
coordinates,grok,33,20
coordinates,grok,33_opp,10
coordinates,grok,33_ref,10
coordinates,grok,34,20
coordinates,grok,34_opp,10
coordinates,grok,34_ref,10
coordinates,grok,35,20
coordinates,grok,35_opp,10
coordinates,grok,35_ref,10
coordinates,grok,36,20
coordinates,grok,36_opp,10
coordinates,grok,36_ref,10
coordinates,grok,3_opp,9
coordinates,grok,3_ref,10
coordinates,grok,4,20
coordinates,grok,4_opp,10
coordinates,grok,4_ref,10
coordinates,grok,5,20
coordinates,grok,5_ref,10
coordinates,grok,6,20
coordinates,grok,6_opp,10
coordinates,grok,6_ref,10
coordinates,grok,7,20
coordinates,grok,7_opp,10
coordinates,grok,7_ref,10
coordinates,grok,8,20
coordinates,grok,8_opp,10
coordinates,grok,8_ref,10
coordinates,grok,9,20
coordinates,grok,9_opp,10
coordinates,liberal,1,40
coordinates,liberal,10,40
coordinates,liberal,10_opp,40
coordinates,liberal,10_ref,40
coordinates,liberal,11,40
coordinates,liberal,11_opp,40
coordinates,liberal,11_ref,40
coordinates,liberal,12,40
coordinates,liberal,12_opp,40
coordinates,liberal,12_ref,40
coordinates,liberal,13,40
coordinates,liberal,13_opp,40
coordinates,liberal,13_ref,40
coordinates,liberal,14,40
coordinates,liberal,14_opp,40
coordinates,liberal,14_ref,40
coordinates,liberal,15,40
coordinates,liberal,15_opp,40
coordinates,liberal,15_ref,40
coordinates,liberal,16,40
coordinates,liberal,16_opp,40
coordinates,liberal,16_ref,40
coordinates,liberal,17,40
coordinates,liberal,17_opp,40
coordinates,liberal,17_ref,40
coordinates,liberal,18,40
coordinates,liberal,18_opp,40
coordinates,liberal,18_ref,40
coordinates,liberal,19,40
coordinates,liberal,19_opp,40
coordinates,liberal,19_ref,40
coordinates,liberal,1_opp,40
coordinates,liberal,1_ref,40
coordinates,liberal,2,40
coordinates,liberal,20,40
coordinates,liberal,20_opp,40
coordinates,liberal,20_ref,40
coordinates,liberal,21,40
coordinates,liberal,21_opp,40
coordinates,liberal,21_ref,40
coordinates,liberal,22,40
coordinates,liberal,22_opp,40
coordinates,liberal,22_ref,40
coordinates,liberal,23,40
coordinates,liberal,23_opp,40
coordinates,liberal,23_ref,40
coordinates,liberal,24,40
coordinates,liberal,24_opp,40
coordinates,liberal,24_ref,40
coordinates,liberal,25,40
coordinates,liberal,25_opp,40
coordinates,liberal,25_ref,40
coordinates,liberal,26,40
coordinates,liberal,26_opp,40
coordinates,liberal,26_ref,40
coordinates,liberal,27,40
coordinates,liberal,27_opp,40
coordinates,liberal,27_ref,40
coordinates,liberal,28,40
coordinates,liberal,28_opp,40
coordinates,liberal,28_ref,40
coordinates,liberal,29,40
coordinates,liberal,29_opp,40
coordinates,liberal,29_ref,40
coordinates,liberal,2_opp,40
coordinates,liberal,2_ref,40
coordinates,liberal,3,40
coordinates,liberal,30,40
coordinates,liberal,30_opp,40
coordinates,liberal,30_ref,40
coordinates,liberal,31,40
coordinates,liberal,31_opp,40
coordinates,liberal,31_ref,40
coordinates,liberal,32,40
coordinates,liberal,32_opp,40
coordinates,liberal,32_ref,40
coordinates,liberal,33,40
coordinates,liberal,33_opp,40
coordinates,liberal,33_ref,40
coordinates,liberal,34,40
coordinates,liberal,34_opp,40
coordinates,liberal,34_ref,40
coordinates,liberal,35,40
coordinates,liberal,35_opp,40
coordinates,liberal,35_ref,40
coordinates,liberal,36,40
coordinates,liberal,36_opp,40
coordinates,liberal,36_ref,40
coordinates,liberal,3_opp,40
coordinates,liberal,3_ref,40
coordinates,liberal,4,40
coordinates,liberal,4_opp,40
coordinates,liberal,4_ref,40
coordinates,liberal,5,40
coordinates,liberal,5_opp,40
coordinates,liberal,5_ref,40
coordinates,liberal,6,40
coordinates,liberal,6_opp,40
coordinates,liberal,6_ref,40
coordinates,liberal,7,40
coordinates,liberal,7_opp,40
coordinates,liberal,7_ref,40
coordinates,liberal,8,40
coordinates,liberal,8_opp,40
coordinates,liberal,8_ref,40
coordinates,liberal,9,40
coordinates,liberal,9_opp,40
coordinates,liberal,9_ref,40
coordinates,llama3,1,40
coordinates,llama3,10,40
coordinates,llama3,10_opp,40
coordinates,llama3,10_ref,40
coordinates,llama3,11,40
coordinates,llama3,11_opp,40
coordinates,llama3,11_ref,40
coordinates,llama3,12,40
coordinates,llama3,12_opp,40
coordinates,llama3,12_ref,40
coordinates,llama3,13,40
coordinates,llama3,13_opp,40
coordinates,llama3,13_ref,40
coordinates,llama3,14,40
coordinates,llama3,14_opp,39
coordinates,llama3,14_ref,40
coordinates,llama3,15,40
coordinates,llama3,15_opp,40
coordinates,llama3,15_ref,40
coordinates,llama3,16,40
coordinates,llama3,16_opp,40
coordinates,llama3,16_ref,40
coordinates,llama3,17,40
coordinates,llama3,17_opp,40
coordinates,llama3,17_ref,40
coordinates,llama3,18,40
coordinates,llama3,18_opp,40
coordinates,llama3,18_ref,40
coordinates,llama3,19,40
coordinates,llama3,19_opp,40
coordinates,llama3,19_ref,40
coordinates,llama3,1_opp,40
coordinates,llama3,1_ref,40
coordinates,llama3,2,40
coordinates,llama3,20,40
coordinates,llama3,20_opp,40
coordinates,llama3,20_ref,40
coordinates,llama3,21,40
coordinates,llama3,21_opp,40
coordinates,llama3,21_ref,40
coordinates,llama3,22,40
coordinates,llama3,22_opp,40
coordinates,llama3,22_ref,40
coordinates,llama3,23,39
coordinates,llama3,23_opp,40
coordinates,llama3,23_ref,39
coordinates,llama3,24,40
coordinates,llama3,24_opp,40
coordinates,llama3,24_ref,40
coordinates,llama3,25,40
coordinates,llama3,25_opp,40
coordinates,llama3,25_ref,39
coordinates,llama3,26,40
coordinates,llama3,26_opp,40
coordinates,llama3,26_ref,40
coordinates,llama3,27,40
coordinates,llama3,27_opp,40
coordinates,llama3,27_ref,40
coordinates,llama3,28,40
coordinates,llama3,28_opp,40
coordinates,llama3,28_ref,40
coordinates,llama3,29,40
coordinates,llama3,29_opp,40
coordinates,llama3,29_ref,40
coordinates,llama3,2_opp,40
coordinates,llama3,2_ref,40
coordinates,llama3,3,40
coordinates,llama3,30,40
coordinates,llama3,30_opp,40
coordinates,llama3,30_ref,40
coordinates,llama3,31,40
coordinates,llama3,31_opp,40
coordinates,llama3,31_ref,40
coordinates,llama3,32,40
coordinates,llama3,32_opp,39
coordinates,llama3,32_ref,40
coordinates,llama3,33,40
coordinates,llama3,33_opp,40
coordinates,llama3,33_ref,40
coordinates,llama3,34,40
coordinates,llama3,34_opp,40
coordinates,llama3,34_ref,40
coordinates,llama3,35,40
coordinates,llama3,35_opp,40
coordinates,llama3,35_ref,39
coordinates,llama3,36,40
coordinates,llama3,36_opp,40
coordinates,llama3,36_ref,40
coordinates,llama3,3_opp,40
coordinates,llama3,3_ref,40
coordinates,llama3,4,40
coordinates,llama3,4_opp,40
coordinates,llama3,4_ref,40
coordinates,llama3,5,40
coordinates,llama3,5_opp,40
coordinates,llama3,5_ref,40
coordinates,llama3,6,40
coordinates,llama3,6_opp,40
coordinates,llama3,6_ref,40
coordinates,llama3,7,40
coordinates,llama3,7_opp,40
coordinates,llama3,7_ref,40
coordinates,llama3,8,40
coordinates,llama3,8_opp,40
coordinates,llama3,8_ref,40
coordinates,llama3,9,40
coordinates,llama3,9_opp,40
coordinates,llama3,9_ref,40
coordinates,llama3_big,1,26
coordinates,llama3_big,10,13
coordinates,llama3_big,10_opp,16
coordinates,llama3_big,10_ref,24
coordinates,llama3_big,11,8
coordinates,llama3_big,11_opp,13
coordinates,llama3_big,11_ref,11
coordinates,llama3_big,12,34
coordinates,llama3_big,12_opp,32
coordinates,llama3_big,12_ref,35
coordinates,llama3_big,13,14
coordinates,llama3_big,13_opp,13
coordinates,llama3_big,13_ref,28
coordinates,llama3_big,14,19
coordinates,llama3_big,14_opp,21
coordinates,llama3_big,14_ref,11
coordinates,llama3_big,15,13
coordinates,llama3_big,15_opp,19
coordinates,llama3_big,15_ref,22
coordinates,llama3_big,16,20
coordinates,llama3_big,16_opp,15
coordinates,llama3_big,16_ref,22
coordinates,llama3_big,17,25
coordinates,llama3_big,17_opp,29
coordinates,llama3_big,17_ref,29
coordinates,llama3_big,18,20
coordinates,llama3_big,18_opp,28
coordinates,llama3_big,18_ref,22
coordinates,llama3_big,19,17
coordinates,llama3_big,19_opp,24
coordinates,llama3_big,19_ref,16
coordinates,llama3_big,1_opp,19
coordinates,llama3_big,1_ref,23
coordinates,llama3_big,2,15
coordinates,llama3_big,20,13
coordinates,llama3_big,20_opp,24
coordinates,llama3_big,20_ref,23
coordinates,llama3_big,21,27
coordinates,llama3_big,21_opp,29
coordinates,llama3_big,21_ref,28
coordinates,llama3_big,22,21
coordinates,llama3_big,22_opp,21
coordinates,llama3_big,22_ref,13
coordinates,llama3_big,23,18
coordinates,llama3_big,23_opp,11
coordinates,llama3_big,23_ref,19
coordinates,llama3_big,24,26
coordinates,llama3_big,24_opp,19
coordinates,llama3_big,24_ref,23
coordinates,llama3_big,25,25
coordinates,llama3_big,25_opp,12
coordinates,llama3_big,25_ref,26
coordinates,llama3_big,26,25
coordinates,llama3_big,26_opp,30
coordinates,llama3_big,26_ref,13
coordinates,llama3_big,27,35
coordinates,llama3_big,27_opp,10
coordinates,llama3_big,27_ref,25
coordinates,llama3_big,28,24
coordinates,llama3_big,28_opp,17
coordinates,llama3_big,28_ref,25
coordinates,llama3_big,29,18
coordinates,llama3_big,29_opp,15
coordinates,llama3_big,29_ref,17
coordinates,llama3_big,2_opp,22
coordinates,llama3_big,2_ref,23
coordinates,llama3_big,3,15
coordinates,llama3_big,30,21
coordinates,llama3_big,30_opp,28
coordinates,llama3_big,30_ref,15
coordinates,llama3_big,31,31
coordinates,llama3_big,31_opp,15
coordinates,llama3_big,31_ref,23
coordinates,llama3_big,32,14
coordinates,llama3_big,32_opp,20
coordinates,llama3_big,32_ref,18
coordinates,llama3_big,33,18
coordinates,llama3_big,33_opp,17
coordinates,llama3_big,33_ref,21
coordinates,llama3_big,34,28
coordinates,llama3_big,34_opp,25
coordinates,llama3_big,34_ref,17
coordinates,llama3_big,35,14
coordinates,llama3_big,35_opp,21
coordinates,llama3_big,35_ref,26
coordinates,llama3_big,36,21
coordinates,llama3_big,36_opp,16
coordinates,llama3_big,36_ref,16
coordinates,llama3_big,3_opp,11
coordinates,llama3_big,3_ref,16
coordinates,llama3_big,4,12
coordinates,llama3_big,4_opp,25
coordinates,llama3_big,4_ref,18
coordinates,llama3_big,5,23
coordinates,llama3_big,5_opp,17
coordinates,llama3_big,5_ref,23
coordinates,llama3_big,6,19
coordinates,llama3_big,6_opp,17
coordinates,llama3_big,6_ref,24
coordinates,llama3_big,7,20
coordinates,llama3_big,7_opp,10
coordinates,llama3_big,7_ref,18
coordinates,llama3_big,8,19
coordinates,llama3_big,8_opp,31
coordinates,llama3_big,8_ref,29
coordinates,llama3_big,9,23
coordinates,llama3_big,9_opp,30
coordinates,llama3_big,9_ref,23
coordinates,llama4,1,36
coordinates,llama4,10,39
coordinates,llama4,10_opp,40
coordinates,llama4,10_ref,40
coordinates,llama4,11,40
coordinates,llama4,11_opp,40
coordinates,llama4,11_ref,40
coordinates,llama4,12,40
coordinates,llama4,12_opp,40
coordinates,llama4,12_ref,39
coordinates,llama4,13,39
coordinates,llama4,13_opp,39
coordinates,llama4,13_ref,31
coordinates,llama4,14,40
coordinates,llama4,14_opp,40
coordinates,llama4,14_ref,40
coordinates,llama4,15,40
coordinates,llama4,15_opp,37
coordinates,llama4,15_ref,35
coordinates,llama4,16,40
coordinates,llama4,16_opp,40
coordinates,llama4,16_ref,40
coordinates,llama4,17,37
coordinates,llama4,17_opp,40
coordinates,llama4,17_ref,40
coordinates,llama4,18,39
coordinates,llama4,18_opp,40
coordinates,llama4,18_ref,40
coordinates,llama4,19,39
coordinates,llama4,19_opp,38
coordinates,llama4,19_ref,40
coordinates,llama4,1_opp,38
coordinates,llama4,1_ref,36
coordinates,llama4,2,39
coordinates,llama4,20,35
coordinates,llama4,20_opp,37
coordinates,llama4,20_ref,39
coordinates,llama4,21,38
coordinates,llama4,21_opp,40
coordinates,llama4,21_ref,40
coordinates,llama4,22,35
coordinates,llama4,22_opp,40
coordinates,llama4,22_ref,40
coordinates,llama4,23,40
coordinates,llama4,23_opp,32
coordinates,llama4,23_ref,40
coordinates,llama4,24,36
coordinates,llama4,24_opp,39
coordinates,llama4,24_ref,38
coordinates,llama4,25,40
coordinates,llama4,25_opp,40
coordinates,llama4,25_ref,40
coordinates,llama4,26,34
coordinates,llama4,26_opp,36
coordinates,llama4,26_ref,37
coordinates,llama4,27,38
coordinates,llama4,27_opp,40
coordinates,llama4,27_ref,40
coordinates,llama4,28,40
coordinates,llama4,28_opp,40
coordinates,llama4,28_ref,37
coordinates,llama4,29,37
coordinates,llama4,29_opp,40
coordinates,llama4,29_ref,31
coordinates,llama4,2_opp,36
coordinates,llama4,2_ref,38
coordinates,llama4,3,40
coordinates,llama4,30,40
coordinates,llama4,30_opp,36
coordinates,llama4,30_ref,30
coordinates,llama4,31,40
coordinates,llama4,31_opp,39
coordinates,llama4,31_ref,40
coordinates,llama4,32,40
coordinates,llama4,32_opp,40
coordinates,llama4,32_ref,38
coordinates,llama4,33,37
coordinates,llama4,33_opp,39
coordinates,llama4,33_ref,37
coordinates,llama4,34,40
coordinates,llama4,34_opp,40
coordinates,llama4,34_ref,40
coordinates,llama4,35,38
coordinates,llama4,35_opp,39
coordinates,llama4,35_ref,39
coordinates,llama4,36,40
coordinates,llama4,36_opp,40
coordinates,llama4,36_ref,40
coordinates,llama4,3_opp,40
coordinates,llama4,3_ref,40
coordinates,llama4,4,38
coordinates,llama4,4_opp,26
coordinates,llama4,4_ref,34
coordinates,llama4,5,39
coordinates,llama4,5_opp,40
coordinates,llama4,5_ref,37
coordinates,llama4,6,32
coordinates,llama4,6_opp,38
coordinates,llama4,6_ref,40
coordinates,llama4,7,39
coordinates,llama4,7_opp,40
coordinates,llama4,7_ref,40
coordinates,llama4,8,36
coordinates,llama4,8_opp,34
coordinates,llama4,8_ref,40
coordinates,llama4,9,38
coordinates,llama4,9_opp,40
coordinates,llama4,9_ref,34
coordinates,ministral14,1,40
coordinates,ministral14,10,40
coordinates,ministral14,10_opp,40
coordinates,ministral14,10_ref,40
coordinates,ministral14,11,40
coordinates,ministral14,11_opp,40
coordinates,ministral14,11_ref,40
coordinates,ministral14,12,40
coordinates,ministral14,12_opp,40
coordinates,ministral14,12_ref,40
coordinates,ministral14,13,40
coordinates,ministral14,13_opp,40
coordinates,ministral14,13_ref,40
coordinates,ministral14,14,40
coordinates,ministral14,14_opp,40
coordinates,ministral14,14_ref,40
coordinates,ministral14,15,40
coordinates,ministral14,15_opp,40
coordinates,ministral14,15_ref,40
coordinates,ministral14,16,40
coordinates,ministral14,16_opp,40
coordinates,ministral14,16_ref,40
coordinates,ministral14,17,40
coordinates,ministral14,17_opp,40
coordinates,ministral14,17_ref,40
coordinates,ministral14,18,40
coordinates,ministral14,18_opp,40
coordinates,ministral14,18_ref,40
coordinates,ministral14,19,40
coordinates,ministral14,19_opp,40
coordinates,ministral14,19_ref,40
coordinates,ministral14,1_opp,40
coordinates,ministral14,1_ref,40
coordinates,ministral14,2,40
coordinates,ministral14,20,40
coordinates,ministral14,20_opp,40
coordinates,ministral14,20_ref,40
coordinates,ministral14,21,40
coordinates,ministral14,21_opp,40
coordinates,ministral14,21_ref,40
coordinates,ministral14,22,40
coordinates,ministral14,22_opp,40
coordinates,ministral14,22_ref,40
coordinates,ministral14,23,40
coordinates,ministral14,23_opp,40
coordinates,ministral14,23_ref,40
coordinates,ministral14,24,40
